bo_iteration,generation,best,population_best,population_mean,population_worst,distinct_members,last_improvement,offspring
16,6,0.010322361489645378,0.010322361489645378,0.000500296983912607,1.5891258744842464e-07,69,6,100
16,7,0.010322361489645378,0.010322361489645378,0.0009822929270502413,7.949553356418179e-08,65,6,100
16,8,0.010322361489645378,0.010322361489645378,0.0008721489426439976,1.5891258744842464e-07,72,6,100
16,9,0.011805695454238735,0.011805695454238735,0.0006870436529137554,2.9422811868283516e-06,58,9,100
16,10,0.011805695454238735,0.011805695454238735,0.001017667432703451,2.9422811868283516e-06,63,9,100
16,11,0.016134312377295894,0.016134312377295894,0.0012484436069280667,5.942102698400611e-06,67,11,100
16,12,0.016134312377295894,0.016134312377295894,0.0011328993166112664,1.4348432409448653e-05,60,11,100
16,13,0.016134312377295894,0.016134312377295894,0.0016826936422387959,1.6595023629222873e-05,55,11,100
16,14,0.016134312377295894,0.016134312377295894,0.0020747353564882403,1.6595023629222873e-05,54,11,100
16,15,0.016134312377295894,0.016134312377295894,0.003105957024724601,1.3236841275712498e-05,55,11,100
16,16,0.016134312377295894,0.016134312377295894,0.004558076911206404,2.2554147508038757e-05,53,11,100
16,17,0.017839517008070495,0.017839517008070495,0.004866092598201917,0.0002658403263904904,56,17,100
16,18,0.02086202219133846,0.02086202219133846,0.007114756129570108,0.00036118376965983516,52,18,100
16,19,0.02086202219133846,0.02086202219133846,0.009120658107038233,0.00041288844262023445,47,18,100
16,20,0.02086202219133846,0.02086202219133846,0.00968007997488303,0.00015767457231884272,44,18,100
16,21,0.022908432569200558,0.022908432569200558,0.011689960385592963,0.0005581154126884208,43,21,100
16,22,0.024533098694930446,0.024533098694930446,0.01191748419319672,0.0005581154126884208,35,22,100
16,23,0.024533098694930446,0.024533098694930446,0.012173443169720532,0.0005581154126884208,32,22,100
16,24,0.026037940372268364,0.026037940372268364,0.01388331671479249,0.0005581154126884208,33,24,100
16,25,0.0263199174319157,0.0263199174319157,0.014674833267877028,2.0183642840223225e-05,31,25,100
16,26,0.0263199174319157,0.0263199174319157,0.0147628460686974,0.0001656974829010137,35,25,100
16,27,0.0263199174319157,0.0263199174319157,0.01573851359665216,1.0177298843833436e-05,33,25,100
16,28,0.02665208072545887,0.02665208072545887,0.016190279689465615,1.0177298843833436e-05,37,28,100
16,29,0.0288562110832718,0.0288562110832718,0.018150319524535326,1.0177298843833436e-05,31,29,100
16,30,0.0288562110832718,0.0288562110832718,0.017958394866032634,1.4353663260621762e-05,39,29,100
16,31,0.0288562110832718,0.0288562110832718,0.01880275464198921,1.4353663260621762e-05,41,29,100
16,32,0.0288562110832718,0.0288562110832718,0.018781198995730955,6.359983353052229e-05,32,29,100
16,33,0.0288562110832718,0.0288562110832718,0.018924546242732952,0.0001804128381447008,30,29,100
16,34,0.0288562110832718,0.0288562110832718,0.020363911381394394,0.0001804128381447008,30,29,100
16,35,0.030033937697734513,0.030033937697734513,0.02120646800198259,0.0001804128381447008,35,35,100
17,0,0.002434208303683799,0.002434208303683799,0.0001074651142960647,2.7335507193997e-08,100,0,0
17,1,0.004365312873741638,0.004365312873741638,0.00024451290722138895,2.7335507193997e-08,72,1,100
17,2,0.004365312873741638,0.004365312873741638,0.00025282039250771183,9.85413255042318e-08,62,1,100
17,3,0.004884721118414474,0.004884721118414474,0.00044139295782296664,9.85413255042318e-08,66,3,100
17,4,0.004884721118414474,0.004884721118414474,0.0004492393155676319,9.85413255042318e-08,62,3,100
17,5,0.004884721118414474,0.004884721118414474,0.000646111278621921,8.454068949035464e-07,60,3,100
17,6,0.004884721118414474,0.004884721118414474,0.0011349253266694733,8.454068949035464e-07,52,3,100
17,7,0.005153291838499802,0.005153291838499802,0.0015403372649742215,1.8193953588449435e-06,63,7,100
17,8,0.006820544095507697,0.006820544095507697,0.0018892151017523811,1.8450927022603986e-06,57,8,100
17,9,0.007247251433698452,0.007247251433698452,0.0020228336318100656,3.39101251142118e-05,49,9,100
17,10,0.007247251433698452,0.007247251433698452,0.002432497720046094,5.925853254260796e-05,45,9,100
17,11,0.007247251433698452,0.007247251433698452,0.0027871513448296955,0.00012180235896379495,42,9,100
17,12,0.009899179449880172,0.009899179449880172,0.0031350508457563546,5.228445243889081e-05,44,12,100
17,13,0.009899179449880172,0.009899179449880172,0.0032512642675698675,5.228445243889081e-05,35,12,100
17,14,0.009899179449880172,0.009899179449880172,0.003761073321288605,0.00020502421152131223,45,12,100
17,15,0.010868099694222477,0.010868099694222477,0.003915501030395836,3.805226821550027e-05,39,15,100
17,16,0.010868099694222477,0.010868099694222477,0.004406726329990926,1.626362565471928e-05,41,15,100
17,17,0.010868099694222477,0.010868099694222477,0.005496920347474308,2.2568970407004906e-05,44,15,100
17,18,0.013581661719786278,0.013581661719786278,0.0058990970791711695,2.2568970407004906e-05,36,18,100
17,19,0.013581661719786278,0.013581661719786278,0.0066399899067849655,0.00017512004613044405,32,18,100
17,20,0.013581661719786278,0.013581661719786278,0.0066423322453503806,3.219468552319185e-05,30,18,100
17,21,0.016203558186972992,0.016203558186972992,0.006994175725564995,7.2427305168781e-05,38,21,100
17,22,0.016203558186972992,0.016203558186972992,0.007006643859116752,0.00014053799505728075,36,21,100
17,23,0.016203558186972992,0.016203558186972992,0.0073824692866411405,0.00014053799505728075,35,21,100
17,24,0.016203558186972992,0.016203558186972992,0.008069777441758033,0.0006038737110330003,37,21,100
17,25,0.017047710282688252,0.017047710282688252,0.008206494192221506,0.00017714606934175043,44,25,100
17,26,0.017047710282688252,0.017047710282688252,0.009471387626404931,0.00017714606934175043,45,25,100
17,27,0.017047710282688252,0.017047710282688252,0.01033197993773403,0.00017714606934175043,40,25,100
17,28,0.017639345034108682,0.017639345034108682,0.011145857520970985,0.0005133950895434688,39,28,100
17,29,0.019533820814915323,0.019533820814915323,0.011795874005068848,2.016192548833076e-05,40,29,100
17,30,0.019533820814915323,0.019533820814915323,0.013463009393092912,2.016192548833076e-05,28,29,100
17,31,0.019533820814915323,0.019533820814915323,0.013692400535306192,0.00159784796799709,27,29,100
17,32,0.021405198273448143,0.021405198273448143,0.014952330144745896,0.0016308793235530073,23,32,100
17,33,0.021405198273448143,0.021405198273448143,0.015794671313669847,0.0016308793235530073,21,32,100
17,34,0.02245318872560507,0.02245318872560507,0.015684147414802143,0.0012756792545469027,29,34,100
17,35,0.02245318872560507,0.02245318872560507,0.01487270841495819,7.704312447754129e-05,37,34,100
18,0,0.0015060866664387048,0.0015060866664387048,0.00011365002486556829,4.224068665649605e-08,100,0,0
18,1,0.003980750472934351,0.003980750472934351,0.0001834097211209681,4.224068665649605e-08,82,1,100
18,2,0.006099434767040578,0.006099434767040578,0.0002889295017369957,1.0691343711645107e-07,76,2,100
18,3,0.006099434767040578,0.006099434767040578,0.00033277261401211557,4.882673620810179e-07,66,2,100
18,4,0.006099434767040578,0.006099434767040578,0.00043823299752338436,4.882673620810179e-07,65,2,100
18,5,0.006099434767040578,0.006099434767040578,0.0004572475953701098,4.882673620810179e-07,66,2,100
18,6,0.006099434767040578,0.006099434767040578,0.0005962388383587652,1.9363434875453692e-06,61,2,100
18,7,0.006099434767040578,0.006099434767040578,0.0007956323664203778,9.555353386921213e-07,57,2,100
18,8,0.006099434767040578,0.006099434767040578,0.0009872551587249729,1.4089670870769778e-05,52,2,100
18,9,0.006099434767040578,0.006099434767040578,0.0011958123976420782,3.7723336173989014e-06,53,2,100
18,10,0.007329984052788237,0.007329984052788237,0.0016807208348085614,1.4089670870769778e-05,53,10,100
18,11,0.00734840160549451,0.00734840160549451,0.0017744630756734356,1.7876184242833368e-05,49,11,100
18,12,0.008024240654163791,0.008024240654163791,0.0021593960765103233,1.7876184242833368e-05,49,12,100
18,13,0.00966090914689947,0.00966090914689947,0.00255522398446619,1.0535604069193856e-05,46,13,100
18,14,0.00966090914689947,0.00966090914689947,0.0035734562686410946,4.098765485184119e-05,34,13,100
18,15,0.011502857026184109,0.011502857026184109,0.0037905953843208728,4.098765485184119e-05,47,15,100
18,16,0.011502857026184109,0.011502857026184109,0.004069641930587051,3.982943679456722e-05,54,15,100
18,17,0.014832532970050744,0.014832532970050744,0.004134441948724206,4.098765485184119e-05,52,17,100
18,18,0.014832532970050744,0.014832532970050744,0.005029831011038907,4.098765485184119e-05,50,17,100
18,19,0.014832532970050744,0.014832532970050744,0.005762288517864312,4.832447739835347e-05,49,17,100
18,20,0.017242363751588496,0.017242363751588496,0.0065121143730462105,0.00013624263434457444,44,20,100
18,21,0.019616467325298866,0.019616467325298866,0.007102101705035971,0.00013624263434457444,42,21,100
18,22,0.019616467325298866,0.019616467325298866,0.007294573562543026,4.180429763457936e-05,42,21,100
18,23,0.019616467325298866,0.019616467325298866,0.008669907330331655,3.981693064113845e-05,38,21,100
18,24,0.019616467325298866,0.019616467325298866,0.010861651433127194,3.981693064113845e-05,40,21,100
18,25,0.019616467325298866,0.019616467325298866,0.0120006242628497,0.00013492415420419935,29,21,100
18,26,0.019616467325298866,0.019616467325298866,0.013237604488864765,0.002726601259897675,34,21,100
18,27,0.019616467325298866,0.019616467325298866,0.013706781803136335,0.000787678552453392,27,21,100
18,28,0.019616467325298866,0.019616467325298866,0.014115454933693644,0.0002064207818792583,32,21,100
18,29,0.019616467325298866,0.019616467325298866,0.01518914935921624,0.00011183505404904108,25,21,100
18,30,0.022203480363168337,0.022203480363168337,0.01633696222680918,0.0024748744466949572,24,30,100
18,31,0.022203480363168337,0.022203480363168337,0.016913858975298818,0.0013193302506046348,20,30,100
18,32,0.022203480363168337,0.022203480363168337,0.017147781113148713,0.0013193302506046348,19,30,100
18,33,0.02227378606727883,0.02227378606727883,0.017612014687778687,0.0003014378708626987,18,33,100
18,34,0.02227378606727883,0.02227378606727883,0.017764700293988113,0.0003014378708626987,15,33,100
18,35,0.02227378606727883,0.02227378606727883,0.016950727442447962,0.0001487417536508494,18,33,100
19,0,0.002049791219580894,0.002049791219580894,0.00012762315932832575,3.7843538584204285e-08,100,0,0
19,1,0.002248141828923505,0.002248141828923505,0.00018325559422655631,6.522318789993192e-09,75,1,100
19,2,0.00237389200629063,0.00237389200629063,0.00032591425678314885,6.522318789993192e-09,71,2,100
19,3,0.005193851175946552,0.005193851175946552,0.0004101992557862,1.0764945727924129e-06,59,3,100
19,4,0.005193851175946552,0.005193851175946552,0.00047064659803779015,1.0764945727924129e-06,56,3,100
19,5,0.006784578277619902,0.006784578277619902,0.0007113412547677667,1.1870140433898071e-06,63,5,100
19,6,0.006784578277619902,0.006784578277619902,0.001037151663625275,1.1870140433898071e-06,62,5,100
19,7,0.007999231292284022,0.007999231292284022,0.0014170932017406094,1.1870140433898071e-06,69,7,100
19,8,0.012559502443689453,0.012559502443689453,0.0017739511134707501,4.593560284834195e-06,59,8,100
19,9,0.012559502443689453,0.012559502443689453,0.0026471485751727803,1.2273014008756323e-05,61,8,100
19,10,0.012707418131860843,0.012707418131860843,0.0028924407689071368,0.0001781400148029833,64,10,100
19,11,0.012707418131860843,0.012707418131860843,0.0033798306889084467,0.00010467782440489533,64,10,100
19,12,0.019951872942560244,0.019951872942560244,0.004316629311488386,7.666777290621146e-05,60,12,100
19,13,0.019951872942560244,0.019951872942560244,0.0044807299102819845,2.441480281729409e-05,59,12,100
19,14,0.02605690169831362,0.02605690169831362,0.005365956018443367,2.441480281729409e-05,54,14,100
19,15,0.02605690169831362,0.02605690169831362,0.005950222942031454,0.0001781400148029833,54,14,100
19,16,0.02605690169831362,0.02605690169831362,0.006895956297417273,0.0001781400148029833,57,14,100
19,17,0.03081934664895915,0.03081934664895915,0.0072552382425002315,2.8876315228864332e-05,53,17,100
19,18,0.03159631093319107,0.03159631093319107,0.008139568512353073,1.3418410816158665e-05,52,18,100
19,19,0.03159631093319107,0.03159631093319107,0.009731459088383757,0.0003852857053219432,54,18,100
19,20,0.03159631093319107,0.03159631093319107,0.01009493701598768,0.0006713236670850232,51,18,100
19,21,0.03159631093319107,0.03159631093319107,0.013947648069203532,0.000967330285033245,45,18,100
19,22,0.03159631093319107,0.03159631093319107,0.014937613031150668,0.001801674574831949,44,18,100
19,23,0.03159631093319107,0.03159631093319107,0.015657393263629762,3.419394278958654e-05,41,18,100
19,24,0.03718734765290054,0.03718734765290054,0.016706540716141086,3.419394278958654e-05,42,24,100
19,25,0.03718734765290054,0.03718734765290054,0.017866148361750756,0.00017367397432092088,40,24,100
19,26,0.03718734765290054,0.03718734765290054,0.018385657411360702,0.00017367397432092088,40,24,100
19,27,0.03718734765290054,0.03718734765290054,0.018743657857713616,7.647271415923182e-05,41,24,100
19,28,0.03718734765290054,0.03718734765290054,0.02031195384109698,4.609554039383703e-06,37,24,100
19,29,0.03718734765290054,0.03718734765290054,0.023480293903578198,7.647271415923182e-05,32,24,100
19,30,0.03718734765290054,0.03718734765290054,0.02534449307811957,0.010437081595103676,32,24,100
19,31,0.03718734765290054,0.03718734765290054,0.025884790104214274,0.00020314627800502305,35,24,100
19,32,0.037187347652900625,0.037187347652900625,0.02712078022315724,0.010437081595103676,24,32,100
19,33,0.037187347652900625,0.037187347652900625,0.02702319471108042,0.000843774507021491,31,32,100
19,34,0.037187347652900625,0.037187347652900625,0.02826493086032261,0.0037228533533003195,27,32,100
19,35,0.037187347652900625,0.037187347652900625,0.029261543478570642,0.007449198042733904,28,32,100
20,0,0.0027877282150785,0.0027877282150785,0.00010431659158017383,1.1646480173671577e-09,100,0,0
20,1,0.0027877282150785,0.0027877282150785,0.00013386215649035534,1.018493767157602e-08,73,0,100
20,2,0.004144940433278399,0.004144940433278399,0.00023777336975421012,1.018493767157602e-08,70,2,100
20,3,0.004144940433278399,0.004144940433278399,0.00037451148774837273,1.018493767157602e-08,55,2,100
20,4,0.005363814295886941,0.005363814295886941,0.00044085495349336094,1.018493767157602e-08,56,4,100
20,5,0.008048788228692833,0.008048788228692833,0.0007030819214506374,6.927544504827437e-07,60,5,100
20,6,0.008048788228692833,0.008048788228692833,0.0009053604572223786,4.057349180410313e-06,51,5,100
20,7,0.008048788228692833,0.008048788228692833,0.0013164811696434022,7.956448200518071e-06,63,5,100
20,8,0.010507948511151666,0.010507948511151666,0.0016520994814227012,7.956448200518071e-06,55,8,100
20,9,0.016105532072797166,0.016105532072797166,0.0022634989680351356,5.909845148224056e-06,58,9,100
20,10,0.01837498781380597,0.01837498781380597,0.002961286469716585,5.909845148224056e-06,54,10,100
20,11,0.01837498781380597,0.01837498781380597,0.0033009649926382945,7.956448200518071e-06,54,10,100
20,12,0.01837498781380597,0.01837498781380597,0.003727595096476184,7.956448200518071e-06,57,10,100
20,13,0.01926587475384073,0.01926587475384073,0.003305595923257651,7.956448200518071e-06,57,13,100
20,14,0.01926587475384073,0.01926587475384073,0.003891133704466074,2.4641362879865964e-05,60,13,100
20,15,0.01926587475384073,0.01926587475384073,0.004417154649582253,2.4641362879865964e-05,63,13,100
20,16,0.01926587475384073,0.01926587475384073,0.004757352813417422,3.8652958675199686e-05,55,13,100
20,17,0.023533163458152383,0.023533163458152383,0.005578896931813618,3.8652958675199686e-05,50,17,100
20,18,0.023533163458152383,0.023533163458152383,0.00624972460984768,3.8652958675199686e-05,48,17,100
20,19,0.02579925901398741,0.02579925901398741,0.007282508341252269,3.8652958675199686e-05,48,19,100
20,20,0.02579925901398741,0.02579925901398741,0.00833868828546462,0.0011040879586917511,49,19,100
20,21,0.02579925901398741,0.02579925901398741,0.008974682841593674,0.00029527388046577535,44,19,100
20,22,0.02579925901398741,0.02579925901398741,0.010333860267691276,3.4379615038189666e-05,43,19,100
20,23,0.026578649378600775,0.026578649378600775,0.011136763734686748,1.8400332173402784e-05,50,23,100
20,24,0.026578649378600775,0.026578649378600775,0.012538368747738506,0.0021599718191781785,51,23,100
20,25,0.026578649378600775,0.026578649378600775,0.013756577279332154,0.0021599718191781785,50,23,100
20,26,0.029857366715613554,0.029857366715613554,0.013219980075211921,0.0021599718191781785,45,26,100
20,27,0.029992062473617177,0.029992062473617177,0.014492276674544972,8.355749621560718e-05,41,27,100
20,28,0.03304866059972916,0.03304866059972916,0.015892652170320102,1.516317955056897e-05,37,28,100
20,29,0.03304866059972916,0.03304866059972916,0.01687272803756178,1.516317955056897e-05,36,28,100
20,30,0.03493743813229703,0.03493743813229703,0.016501123678566668,1.516317955056897e-05,35,30,100
20,31,0.03493743813229703,0.03493743813229703,0.017548762290569585,0.0001385458349218245,39,30,100
20,32,0.03493743813229703,0.03493743813229703,0.01854908835599571,0.004181483132917619,41,30,100
20,33,0.03493743813229703,0.03493743813229703,0.018346222463536857,4.085324384517483e-06,38,30,100
20,34,0.03493743813229703,0.03493743813229703,0.021283682348602957,0.00427946052745585,38,30,100
20,35,0.03493743813229703,0.03493743813229703,0.02352631993590607,0.00427946052745585,34,30,100
21,0,0.0012696890275414319,0.0012696890275414319,5.1684454791298996e-05,2.9169237351552714e-09,100,0,0
21,1,0.0024607944726430016,0.0024607944726430016,6.316211310740719e-05,2.9169237351552714e-09,74,1,100
21,2,0.0024607944726430016,0.0024607944726430016,0.00012238488238985429,2.9169237351552714e-09,61,1,100
21,3,0.002757982513627185,0.002757982513627185,0.00016909650566978066,2.9169237351552714e-09,67,3,100
21,4,0.0028310292452042654,0.0028310292452042654,0.00016852319261539218,1.0812001524099447e-08,69,4,100
21,5,0.0031894746189682494,0.0031894746189682494,0.0003060410371802376,1.0812001524099447e-08,62,5,100
21,6,0.0031894746189682494,0.0031894746189682494,0.00058412720680135,1.0812001524099447e-08,54,5,100
21,7,0.0033005362603591056,0.0033005362603591056,0.0007838856294887285,6.95627343466826e-08,54,7,100
21,8,0.005056537144318692,0.005056537144318692,0.0009544577693559992,8.675134650749944e-08,61,8,100
21,9,0.005475552114949767,0.005475552114949767,0.001456327558628199,1.190591189088782e-07,61,9,100
21,10,0.009096930761610802,0.009096930761610802,0.001665210176756303,1.190591189088782e-07,55,10,100
21,11,0.009096930761610802,0.009096930761610802,0.0023520557584226233,1.190591189088782e-07,51,10,100
21,12,0.00915645329883085,0.00915645329883085,0.0026673917828835374,1.190591189088782e-07,60,12,100
21,13,0.013045756119784573,0.013045756119784573,0.0032113001819795988,1.822730464511634e-07,55,13,100
21,14,0.013045756119784573,0.013045756119784573,0.0037964016916243208,1.822730464511634e-07,58,13,100
21,15,0.014005819940807442,0.014005819940807442,0.0041963818781680685,1.822730464511634e-07,59,15,100
21,16,0.014894958734529458,0.014894958734529458,0.004581151710953104,1.7416940657869872e-05,53,16,100
21,17,0.016801441850256636,0.016801441850256636,0.00483190246934495,1.7416940657869872e-05,58,17,100
21,18,0.018732483052287183,0.018732483052287183,0.005558616370662002,0.00015814533966550747,52,18,100
21,19,0.018732483052287183,0.018732483052287183,0.006738781531610687,0.00015814533966550747,53,18,100
21,20,0.021207020500177677,0.021207020500177677,0.007413805860341865,2.4616296404050158e-05,51,20,100
21,21,0.02167006238708051,0.02167006238708051,0.009357309468729653,9.119560823289761e-05,45,21,100
21,22,0.02167006238708051,0.02167006238708051,0.010819417922346333,9.200945907454394e-06,43,21,100
21,23,0.023577276189218434,0.023577276189218434,0.011643577206757958,9.200945907454394e-06,42,23,100
21,24,0.027068592967106685,0.027068592967106685,0.012196953487384275,9.200945907454394e-06,43,24,100
21,25,0.027068592967106685,0.027068592967106685,0.013012450210424022,0.0025768464720040095,44,24,100
21,26,0.027068592967106685,0.027068592967106685,0.013946948177430661,0.003045483888728242,48,24,100
21,27,0.02853056469722386,0.02853056469722386,0.015931333514693412,8.50990101388142e-05,40,27,100
21,28,0.02853056469722386,0.02853056469722386,0.016698634650920717,8.50990101388142e-05,38,27,100
21,29,0.03004925852476719,0.03004925852476719,0.017120821110465444,8.69578883853003e-06,36,29,100
21,30,0.030334104158101446,0.030334104158101446,0.018637963614793196,8.69578883853003e-06,39,30,100
21,31,0.030334104158101446,0.030334104158101446,0.019857090008830177,0.0007348189665178076,39,30,100
21,32,0.030334104158101446,0.030334104158101446,0.021571879869519424,0.0003355668885896912,33,30,100
21,33,0.030334104158101446,0.030334104158101446,0.022264170118047325,0.00021359533744980965,34,30,100
21,34,0.030334104158101446,0.030334104158101446,0.023215277283784506,0.004755192764088329,40,30,100
21,35,0.030334104158101446,0.030334104158101446,0.024664766284044765,4.3091985597068136e-05,34,30,100
22,0,0.0010322907120861556,0.0010322907120861556,5.587923512896057e-05,2.162437491709905e-09,100,0,0
22,1,0.009253933400215096,0.009253933400215096,0.00018946467507392146,2.162437491709905e-09,77,1,100
22,2,0.009253933400215096,0.009253933400215096,0.0004477263088503637,8.78978556161228e-09,65,1,100
22,3,0.011385263498983066,0.011385263498983066,0.0006911097545628104,1.5570111919879957e-08,55,3,100
22,4,0.011932472483786781,0.011932472483786781,0.0005975232351140934,1.5570111919879957e-08,57,4,100
22,5,0.013736849665228198,0.013736849665228198,0.0008001945413929181,1.5570111919879957e-08,63,5,100
22,6,0.013736849665228198,0.013736849665228198,0.0005719980693246243,1.5570111919879957e-08,56,5,100
22,7,0.013736849665228198,0.013736849665228198,0.0007340628294602437,1.5570111919879957e-08,56,5,100
22,8,0.013736849665228198,0.013736849665228198,0.0012528429437975294,6.933381940732371e-07,54,5,100
22,9,0.013736849665228198,0.013736849665228198,0.0014654345099338667,6.933381940732371e-07,51,5,100
22,10,0.0253390317713971,0.0253390317713971,0.0020831069569096994,6.933381940732371e-07,51,10,100
22,11,0.0253390317713971,0.0253390317713971,0.002773740247654035,6.933381940732371e-07,46,10,100
22,12,0.0253390317713971,0.0253390317713971,0.004088487829584233,6.933381940732371e-07,51,10,100
22,13,0.0253390317713971,0.0253390317713971,0.005157418602455641,6.933381940732371e-07,50,10,100
22,14,0.025482225281639695,0.025482225281639695,0.006050991578433188,6.933381940732371e-07,46,14,100
22,15,0.025482225281639695,0.025482225281639695,0.007236843731546967,6.933381940732371e-07,45,14,100
22,16,0.025603511262532998,0.025603511262532998,0.009133222956069532,6.933381940732371e-07,47,16,100
22,17,0.025603511262532998,0.025603511262532998,0.010714679803879381,6.933381940732371e-07,45,16,100
22,18,0.03285759838834564,0.03285759838834564,0.01128416956511346,6.933381940732371e-07,43,18,100
22,19,0.03344670365586982,0.03344670365586982,0.014314799150945556,6.933381940732371e-07,40,19,100
22,20,0.03344670365586982,0.03344670365586982,0.015233838594626004,3.8951449330984814e-05,40,19,100
22,21,0.03520254952235356,0.03520254952235356,0.017637602820610766,4.423461161248601e-05,39,21,100
22,22,0.03520254952235356,0.03520254952235356,0.021156609803423168,0.0003766401293829255,32,21,100
22,23,0.03520254952235356,0.03520254952235356,0.021145901551076967,0.00014451031036751493,34,21,100
22,24,0.03520254952235356,0.03520254952235356,0.021579172370329833,7.404070775741996e-06,36,21,100
22,25,0.03520254952235356,0.03520254952235356,0.021767258232928955,7.404070775741996e-06,42,21,100
22,26,0.03526957974192699,0.03526957974192699,0.023471330308887192,7.037210280468962e-06,39,26,100
22,27,0.03526957974192699,0.03526957974192699,0.025991069881416688,0.0001888558760830888,38,26,100
22,28,0.03526957974192699,0.03526957974192699,0.0275780692646491,0.0001888558760830888,33,26,100
22,29,0.03526957974192699,0.03526957974192699,0.028423283512637374,0.0001888558760830888,35,26,100
22,30,0.03526957974192699,0.03526957974192699,0.03010381564937026,0.008900998941609818,28,26,100
22,31,0.03746559129188667,0.03746559129188667,0.029553188462640403,0.008900998941609818,31,31,100
22,32,0.03746559129188667,0.03746559129188667,0.029399411856052056,0.0002328252355957149,30,31,100
22,33,0.03746559129188667,0.03746559129188667,0.03079199159022964,0.0013058065512748058,25,31,100
22,34,0.03746559129188667,0.03746559129188667,0.030880930933291962,0.00042014928078641265,26,31,100
22,35,0.03746559129188667,0.03746559129188667,0.03033272052912545,0.00042014928078641265,27,31,100
23,0,0.0011720385169559705,0.0011720385169559705,5.529859095139301e-05,2.7931881585387706e-10,100,0,0
23,1,0.0011720385169559705,0.0011720385169559705,7.383414041871216e-05,9.992935629472209e-10,75,0,100
23,2,0.0011720385169559705,0.0011720385169559705,7.418554520540253e-05,9.992935629472209e-10,58,0,100
23,3,0.0011720385169559705,0.0011720385169559705,0.00010928787251734237,9.992935629472209e-10,63,0,100
23,4,0.0011720385169559705,0.0011720385169559705,0.0001491969528731238,9.992935629472209e-10,62,0,100
23,5,0.001217955133902454,0.001217955133902454,0.00018440725791793878,9.992935629472209e-10,57,5,100
23,6,0.0014220360399323272,0.0014220360399323272,0.00026237827915659336,1.68598608082908e-07,64,6,100
23,7,0.003529125987576872,0.003529125987576872,0.00039440455221090076,2.062828713263087e-07,54,7,100
23,8,0.003529125987576872,0.003529125987576872,0.0005083178953666606,6.140699830348823e-08,64,7,100
23,9,0.0052065958460684805,0.0052065958460684805,0.0005423785227859172,6.140699830348823e-08,55,9,100
23,10,0.0052065958460684805,0.0052065958460684805,0.0006735866780451609,2.9183036578746645e-06,62,9,100
23,11,0.0052065958460684805,0.0052065958460684805,0.000984494512433129,2.9183036578746645e-06,53,9,100
23,12,0.005288336178437825,0.005288336178437825,0.0015709701952534847,2.9183036578746645e-06,49,12,100
23,13,0.005288336178437825,0.005288336178437825,0.00169971599394731,9.727666487950858e-06,41,12,100
23,14,0.005288336178437825,0.005288336178437825,0.0015929999876783995,2.4340698429139475e-06,41,12,100
23,15,0.005288336178437825,0.005288336178437825,0.0019732119494831127,9.727666487950858e-06,44,12,100
23,16,0.007882116466331673,0.007882116466331673,0.002565325248186157,9.727666487950858e-06,45,16,100
23,17,0.007882116466331673,0.007882116466331673,0.00303066317862805,5.2729519133810215e-05,46,16,100
23,18,0.011995763632313111,0.011995763632313111,0.00347202679550815,5.2729519133810215e-05,49,18,100
23,19,0.011995763632313111,0.011995763632313111,0.0042776436313455655,8.373917241140134e-05,42,18,100
23,20,0.011995763632313111,0.011995763632313111,0.004806515238459697,0.0006536263812827129,40,18,100
23,21,0.017260683887909325,0.017260683887909325,0.0050188564658495294,0.0006536263812827129,39,21,100
23,22,0.017260683887909325,0.017260683887909325,0.00552625183559107,0.0007236210598688961,43,21,100
23,23,0.017260683887909325,0.017260683887909325,0.00631516555536067,2.0363786011985934e-05,41,21,100
23,24,0.02633393628812218,0.02633393628812218,0.006768274207284196,4.9406379966120465e-06,36,24,100
23,25,0.02633393628812218,0.02633393628812218,0.0072201328104067345,4.9406379966120465e-06,41,24,100
23,26,0.02633393628812218,0.02633393628812218,0.008567102526583588,3.6391186665116047e-06,39,24,100
23,27,0.02633393628812218,0.02633393628812218,0.008408901656404556,3.6391186665116047e-06,37,24,100
23,28,0.02633393628812218,0.02633393628812218,0.00929730668704485,2.0606053046945253e-05,39,24,100
23,29,0.02633393628812218,0.02633393628812218,0.00884116924336171,6.799551707909509e-05,45,24,100
23,30,0.02633393628812218,0.02633393628812218,0.009973660666012785,3.936213400926566e-06,38,24,100
23,31,0.02633393628812218,0.02633393628812218,0.010530782459055364,1.886837152380183e-05,37,24,100
23,32,0.02633393628812218,0.02633393628812218,0.013480187247427014,6.799551707909509e-05,33,24,100
23,33,0.029903657005869756,0.029903657005869756,0.013957366835932817,2.3685945996732352e-05,36,33,100
23,34,0.029903657005869756,0.029903657005869756,0.015217190711148234,0.00038099771016851525,36,33,100
23,35,0.029903657005869756,0.029903657005869756,0.015149755158270675,2.150948746175408e-05,36,33,100
24,0,0.0012688685965767136,0.0012688685965767136,3.5363862931600207e-05,7.330291475905511e-10,100,0,0
24,1,0.0012688685965767136,0.0012688685965767136,5.521440367219168e-05,2.7554157667452854e-08,76,0,100
24,2,0.0012688685965767136,0.0012688685965767136,7.320282637153355e-05,2.7554157667452854e-08,70,0,100
24,3,0.0012688685965767136,0.0012688685965767136,0.000112572235004288,3.326097885879873e-08,63,0,100
24,4,0.0015948165586474692,0.0015948165586474692,0.0002591375372460353,1.9005354442661633e-08,66,4,100
